Anon_ID,Moved,Des_Deflated_AGI,Change_AGI,Des_Age,Entering_Relationship,Dissolution_of,Child_Aged_Out,Additional_Child,Des_Number.of.Dependents,Race,Ed_Attain,Disability_Status,Gender,Com_per_0.5km_one_year,Res_per_0.5km_one_year,Mix_per_0.5km_one_year,Violent_Crimes_0.1km_one_year,Non_Violent_Crimes_0.1km_one_year,evictions,Org_Est_Rent_Adj,High_School_Grad,fit,se.fit,residual.scale,UL,LL,PredictedProb,Relationship_Status,Dependent_Status
1f2d8a4d,0,4832,-2346,28,No,No,No,No,2,Hispanic,College,Lost Disabilty Benifits,Female,34,95,13,57,169,10,1607.369321,Yes,-2.714849559,0.355182182,1,0.117254259,0.031953245,0.062102783,No Change,No Change
1f3f40ac,0,11802,-50,64,No,No,No,No,0,Asian,Some High School,Disabled,Female,1,1,5,1,1,0,1363.280674,No,-2.392117069,0.217615067,1,0.122863188,0.056325039,0.083775788,No Change,No Change
1f4765cb,0,51670,-145,53,No,No,No,No,0,Black,Some College,Disabled,Female,9,123,12,3,39,11,740.0000513,Yes,-2.523532251,0.15924313,1,0.098730028,0.055427908,0.074224859,No Change,No Change
1f93e144,0,30420,3921,64,No,No,No,No,0,White,College,No,Male,15,160,17,2,38,6,1640.072582,Yes,-2.701445278,0.157936321,1,0.083793212,0.046931376,0.062888127,No Change,No Change
1f9e2a34,0,15166,9977,28,No,No,No,No,1,Black,Some High School,No,Female,9,37,2,6,32,42,866.5652893,No,-1.419969177,0.134339604,1,0.239274063,0.156662318,0.194666416,No Change,No Change
202a352e,1,10414,-15893,45,No,Yes,No,No,1,Black,Some College,No,Female,3,68,1,2,6,10,995.4870392,Yes,-0.881036378,0.320142625,1,0.436948236,0.181158837,0.292963062,Got Divorced,No Change
20482691,0,29600,21676,26,No,No,No,No,0,Asian,High School,No,Female,12,110,12,8,35,29,781.8546094,Yes,-1.921840688,0.187871667,1,0.174565163,0.091948776,0.127656446,No Change,No Change
2064f858,0,-5223,-9774,25,No,No,No,No,0,Hispanic,College,No,Male,4,138,16,18,42,8,1059.467057,Yes,-1.719513028,0.144323167,1,0.192066262,0.118952589,0.151933899,No Change,No Change
207bbe89,0,-6292,-24653,36,No,No,No,No,0,Black,Some College,No,Male,6,128,3,2,12,29,858.310437,Yes,-1.528519807,0.120144613,1,0.215339318,0.14628967,0.178210359,No Change,No Change
20b85df2,0,36526,-537,28,No,No,No,No,0,Black,College,No,Female,5,64,12,3,25,28,1394.43832,Yes,-1.529374428,0.101933289,1,0.209227989,0.150694586,0.178085233,No Change,No Change
211e9682,0,24692,2945,53,No,No,Yes,No,1,Asian,High School,No,Female,36,41,21,5,45,12,867.9883667,Yes,-2.600859616,0.224486567,1,0.103320198,0.04561401,0.069083117,No Change,Empty Nester
213dca3e,0,-10167,-29928,32,No,No,No,No,0,Hispanic,High School,No,Female,1,157,17,35,85,15,1699.112986,Yes,-2.019474766,0.17405907,1,0.157318191,0.086224501,0.117173312,No Change,No Change
2195b4dd,0,28335,17103,53,No,No,No,No,0,Asian,No High School,No,Male,1,32,3,1,37,3,899.7589819,No,-2.357476391,0.199871358,1,0.122848425,0.060130476,0.086473341,No Change,No Change
21d601ce,0,11838,-13584,53,No,No,Yes,No,0,Black,Advanced Degree,No,Female,7,82,19,14,30,15,1114.323593,Yes,-1.89461858,0.164963861,1,0.172032653,0.098150313,0.130718758,No Change,Empty Nester
21e6a94c,0,7473,103,55,No,No,Yes,No,0,White,Some College,No,Female,15,102,19,4,24,15,734.0615999,Yes,-2.394249111,0.199143382,1,0.118791115,0.058163694,0.083612283,No Change,Empty Nester
21eaf7cf,1,-17173,-25670,43,No,No,Yes,No,1,Multi,No High School,No,Female,10,84,18,16,58,35,1430.527709,No,-2.171673021,0.240691899,1,0.154476119,0.066395158,0.102323259,No Change,Empty Nester
21f76480,0,21348,13357,24,No,No,No,No,0,Black,College,No,Female,10,72,15,1,17,45,618.5106819,Yes,-1.51201134,0.115630336,1,0.216636519,0.149484898,0.180640904,No Change,No Change
2222b7bf,0,17873,4015,35,No,No,No,No,2,Hispanic,Some High School,No,Female,16,89,24,7,24,31,1144.11578,No,-1.815039765,0.146790356,1,0.178384577,0.108829933,0.140030127,No Change,No Change
2251c77a,1,-9771,-20041,21,No,No,No,No,0,Black,High School,No,Female,11,64,27,25,68,47,843.559303,Yes,-1.526484381,0.125860102,1,0.217584511,0.145148529,0.178508645,No Change,No Change
22813baa,1,2666,-37355,63,No,No,No,No,0,White,Advanced Degree,No,Male,1,1,1,1,1,8,1458.116565,Yes,-2.124388858,0.165455465,1,0.141839361,0.079535017,0.106748854,No Change,No Change
22fd1e49,0,16723,1011,23,No,No,No,No,0,White,High School,No,Male,11,84,7,2,13,11,919.0269226,Yes,-1.529391833,0.133569545,1,0.219669136,0.142927116,0.178082685,No Change,No Change
230b34ba,0,11253,976,49,No,No,No,No,0,Black,High School,Disabled,Female,5,100,4,8,24,22,791.2860067,Yes,-2.198264341,0.128000141,1,0.12483888,0.079501124,0.09990646,No Change,No Change
236fcb8d,0,14943,10828,41,No,No,No,No,0,White,High School,No,Female,5,65,10,4,52,28,794.0412598,Yes,-2.504975925,0.14402794,1,0.097732123,0.058015933,0.075510085,No Change,No Change
237b3a6c,0,28232,-808,53,No,No,No,No,0,Black,High School,No,Male,18,7,19,5,29,22,998.9962726,Yes,-2.04071415,0.102584082,1,0.137092769,0.096060959,0.114994033,No Change,No Change
238a267b,0,34532,-2212,55,No,No,No,No,1,Black,Some College,No,Female,7,56,17,13,54,24,1103.953938,Yes,-2.347390514,0.087161321,1,0.101875765,0.074590257,0.087273412,No Change,No Change
23909ee1,0,11585,-18231,32,No,No,No,No,0,Black,High School,No,Male,1,90,4,1,8,26,1335.78613,Yes,-1.355631698,0.109409151,1,0.242101986,0.172205895,0.204951183,No Change,No Change
23a4fc11,1,9557,-126,79,No,No,No,No,0,White,High School,No,Female,14,103,31,14,62,5,1165.525078,Yes,-3.269172585,0.160394508,1,0.04951017,0.02702632,0.036644026,No Change,No Change
23c6a5c3,0,34684,10037,36,No,No,No,Yes,2,Multi,Some College,No,Male,6,72,19,3,54,29,776.8838672,Yes,-2.421748446,0.234105663,1,0.123153398,0.053121173,0.081529232,No Change,Had Child
23ec1aaf,0,21173,-9937,38,No,No,No,No,4,Black,Some College,No,Female,21,33,35,8,27,23,1977.828601,Yes,-1.810546601,0.197097385,1,0.193998414,0.100033044,0.140572077,No Change,No Change
2452e6e5,0,46515,-364,70,No,No,No,No,1,Hispanic,Advanced Degree,No,Female,13,157,19,3,18,12,1324.159548,Yes,-2.737862707,0.160558199,1,0.081422948,0.045107218,0.06077579,No Change,No Change
2477269a,0,20487,-17623,59,No,No,Yes,No,0,Black,Advanced Degree,No,Male,69,34,105,20,49,10,1718.830567,Yes,-2.061351043,0.220340459,1,0.163901095,0.076334969,0.112910437,No Change,Empty Nester
249c6fb0,0,-20382,-22740,19,No,No,No,No,0,Asian,High School,No,Female,5,128,20,23,81,15,1617.20042,Yes,-1.976579626,0.201584484,1,0.170586824,0.08535748,0.121683924,No Change,No Change
24af75ea,0,18468,835,43,No,No,No,No,1,Black,Some College,No,Female,12,74,27,9,29,23,815.25828,Yes,-1.953585052,0.079389834,1,0.142097017,0.10820689,0.124162971,No Change,No Change
24c99c2f,0,7814,-9582,20,No,No,No,No,0,Asian,College,No,Female,16,89,18,12,43,28,932.806564,Yes,-1.742220853,0.17219624,1,0.197068785,0.111083071,0.149031065,No Change,No Change
24f90ecd,1,10134,5642,51,No,No,No,No,1,Black,Some College,Disabled,Female,20,49,7,2,10,25,878.0830175,Yes,-2.215359232,0.131764291,1,0.123781104,0.07772853,0.098379679,No Change,No Change
25474d6e,0,-17177,-23894,23,No,No,No,No,0,Black,College,No,Female,3,48,1,1,8,40,850.2462991,Yes,-1.303839576,0.123817045,1,0.25708819,0.175589314,0.213519532,No Change,No Change
25da5112,0,-8305,-25456,29,No,No,No,No,0,Black,Some College,No,Female,5,100,12,11,40,36,965.4282852,Yes,-1.622903941,0.102963831,1,0.194490006,0.138869305,0.164804771,No Change,No Change
2605c94d,0,-12448,-16180,25,No,No,No,Yes,1,Black,Some College,Disabled,Male,16,117,20,70,96,16,1089.480114,Yes,-0.976819125,0.307098081,1,0.407355879,0.170975227,0.273523395,No Change,Had Child
268986af,1,-16930,-24320,23,No,No,No,Yes,1,Black,Some High School,No,Female,11,96,32,8,42,19,664.4150446,No,-1.314843662,0.209105451,1,0.2880247,0.151268003,0.211677453,No Change,Had Child
26c1d836,0,24611,21661,29,No,No,No,No,2,Hispanic,High School,No,Female,12,142,12,6,30,31,1255.907398,Yes,-2.04984434,0.163781668,1,0.150737006,0.085422208,0.114068111,No Change,No Change
26e7cb99,0,-14576,-23247,39,No,No,No,No,1,Hispanic,Some College,No,Female,9,67,14,29,55,38,701.2351575,Yes,-2.011254895,0.147685739,1,0.151640635,0.091063436,0.118026286,No Change,No Change
26ed29fc,0,-13481,-29594,61,No,No,No,No,0,Black,High School,No,Female,1,109,4,10,33,21,924.5206238,Yes,-2.274280136,0.119585532,1,0.11507768,0.075252766,0.093275588,No Change,No Change
2739930b,0,6520,-10874,67,No,No,No,No,0,White,College,No,Female,20,95,26,1,40,3,1225.864336,Yes,-2.959615333,0.140886548,1,0.063955368,0.037842223,0.049284027,No Change,No Change
273de0b7,0,10980,-21880,33,No,No,No,No,0,Asian,College,No,Female,101,31,66,13,38,6,2125.821383,Yes,-1.781101078,0.174811541,1,0.191782319,0.106811533,0.144167227,No Change,No Change
275d5b45,0,3092,-24195,54,No,No,No,No,0,Multi,Some College,No,Female,5,67,29,22,68,47,785.6432327,Yes,-2.722351105,0.191496789,1,0.087303138,0.043202855,0.061667281,No Change,No Change
279d693e,1,5287,-1401,31,No,No,Yes,No,0,Black,Some College,No,Female,1,1,1,1,1,55,1421.659289,Yes,-1.247485622,0.205551499,1,0.300565872,0.161059414,0.223135693,No Change,Empty Nester
27dfc5c7,0,10300,3334,20,No,No,No,No,0,Hispanic,Some College,No,Female,9,20,4,8,102,42,700.0985303,Yes,-2.608279293,0.19937636,1,0.09818981,0.047468495,0.068607476,No Change,No Change
286c24ba,0,-13865,-21585,52,No,No,No,No,0,White,Some College,No,Male,323,25,166,146,355,27,4309.24299,Yes,-2.810358498,0.531706403,1,0.145764583,0.020785338,0.056766982,No Change,No Change
2895f593,0,38095,157,61,No,No,No,No,0,Black,High School,No,Male,5,95,9,3,45,39,817.3420752,Yes,-2.446838743,0.116231053,1,0.098054922,0.06448578,0.079670033,No Change,No Change
290e0d5e,1,-10894,-38234,31,No,No,No,Yes,1,Black,Some High School,No,Female,26,33,15,59,230,10,1129.937439,No,-2.569850197,0.355332333,1,0.13314894,0.036745511,0.071104198,No Change,Had Child
29298534,0,34581,256,70,No,No,No,No,0,White,No High School,Disabled,Male,24,217,38,3,14,3,1805.904071,No,-2.487893518,0.211571932,1,0.111727814,0.052026443,0.076711259,No Change,No Change
297a7dce,0,27343,-413,27,No,No,No,No,0,White,College,No,Male,22,189,28,6,32,5,1399.556253,Yes,-1.760245637,0.152904988,1,0.188382934,0.113051905,0.146759578,No Change,No Change
297d23e7,1,-4239,-19242,26,No,No,No,No,0,White,College,No,Male,4,74,20,6,22,8,979.0897183,Yes,-1.647141037,0.141263604,1,0.202577136,0.12741421,0.161495721,No Change,No Change
29a71fa8,0,12495,832,22,No,No,No,No,0,Asian,College,No,Female,12,144,12,2,29,18,812.6168107,Yes,-1.885045206,0.182801991,1,0.178469213,0.095925744,0.131810445,No Change,No Change
29adf20e,1,8884,5575,45,No,No,No,Yes,1,Asian,Some College,No,Female,1,1,1,1,1,37,1032.497139,Yes,-1.853303492,0.233806125,1,0.198603813,0.090169794,0.135485496,No Change,Had Child
29bcca1a,0,14552,574,47,No,No,No,No,0,White,Some College,No,Female,20,99,24,2,50,0,1269.818965,Yes,-2.64085252,0.137136825,1,0.085327886,0.051679041,0.066555053,No Change,No Change
29c7cc72,0,26952,1141,25,No,No,No,No,1,Hispanic,Some College,No,Female,2,51,5,6,37,11,944.936094,Yes,-1.976315435,0.116733794,1,0.148360626,0.099292219,0.121712163,No Change,No Change
29fed604,0,4049,1557,19,No,No,No,No,0,Black,Some College,No,Female,5,85,2,6,24,42,849.2643018,Yes,-1.344962111,0.109040725,1,0.243931914,0.173835863,0.206695226,No Change,No Change
2a2524b6,0,21121,15645,21,No,No,No,No,0,Black,Some College,No,Female,46,93,15,7,45,17,635.8161182,Yes,-1.660197579,0.115502007,1,0.19250517,0.131634735,0.159735476,No Change,No Change
2a282e95,0,-15349,-33683,63,No,No,No,No,0,Asian,No High School,No,Male,1,1,1,1,1,10,1073.104114,No,-2.016603053,0.20682678,1,0.166418946,0.081511629,0.1174707,No Change,No Change
2a808da8,1,4334,2900,64,No,No,No,No,0,Black,Some College,No,Male,11,86,4,1,4,6,984.0685913,Yes,-2.143445477,0.137892094,1,0.133174548,0.082132897,0.104945309,No Change,No Change
2aca031e,1,16173,-18293,46,No,No,No,No,2,Black,Some College,No,Female,8,139,9,28,65,29,830.220932,Yes,-1.995845961,0.129346639,1,0.149017661,0.095404221,0.11963976,No Change,No Change
2af93903,0,14199,893,73,No,No,No,No,0,White,High School,No,Female,1,68,1,1,9,3,1029.536108,Yes,-2.699851153,0.143802791,1,0.081810539,0.048259275,0.06298214,No Change,No Change
2b12e2a5,0,8171,-11212,32,No,No,No,No,0,Asian,No High School,No,Male,20,94,33,18,49,6,1286.350604,No,-1.638672979,0.18286537,1,0.217506505,0.119508886,0.162645711,No Change,No Change
2b5f8c69,0,-11008,-22686,47,No,No,No,No,0,Black,Some High School,No,Female,6,53,20,11,33,34,812.8984964,No,-1.724432398,0.132697022,1,0.18780348,0.12083798,0.151301123,No Change,No Change
2b7b20aa,0,19494,-3962,25,No,No,No,No,0,Hispanic,College,No,Female,13,137,9,28,53,29,794.9530124,Yes,-1.641040186,0.152164489,1,0.20705034,0.125726693,0.162323574,No Change,No Change
2bf24b27,0,9555,-6119,35,No,No,No,No,0,White,College,No,Female,1,1,1,1,1,4,1233.79574,Yes,-1.717834095,0.136638616,1,0.189998117,0.12071828,0.152150356,No Change,No Change
2c0915ae,0,6784,-19764,40,No,No,No,No,2,Black,Some College,No,Male,18,81,22,15,40,16,1038.178758,Yes,-1.769503783,0.127041591,1,0.17938757,0.117273634,0.145604049,No Change,No Change
2c5d948a,0,16918,472,59,No,No,No,No,0,Hispanic,High School,No,Female,1,7,5,1,31,42,1048.80241,Yes,-2.675002443,0.143787265,1,0.083694282,0.04941491,0.064464619,No Change,No Change
2c70e6f6,0,-12718,-15380,67,No,No,No,No,0,Hispanic,No High School,No,Male,9,46,32,32,54,47,1652.978414,No,-2.132224815,0.191758596,1,0.147244554,0.07529426,0.106003967,No Change,No Change
2c73060d,0,15191,13214,23,No,No,No,No,0,Hispanic,High School,No,Female,27,13,17,4,28,22,1194.741717,Yes,-1.831991285,0.136407269,1,0.172982841,0.109160059,0.138001225,No Change,No Change
2c753701,0,11431,1051,33,No,No,No,No,0,Hispanic,High School,Disabled,Male,11,144,10,8,35,31,1202.239002,Yes,-2.161650075,0.174994402,1,0.139594614,0.075533601,0.103247575,No Change,No Change
2c7c3923,0,-13566,-22986,21,No,No,No,No,0,Black,Some College,No,Male,79,250,142,21,71,4,2235.499742,Yes,-1.718461909,0.192042949,1,0.207171869,0.109596812,0.152069386,No Change,No Change
2c93a8f2,0,3961,2612,31,No,No,No,No,0,Multi,High School,No,Female,1,1,1,1,1,37,1120.9203,Yes,-1.832318404,0.180384145,1,0.185613959,0.101026443,0.137962317,No Change,No Change
2d0c171d,0,29635,16490,22,No,No,No,Yes,2,Hispanic,Some High School,No,Male,1,36,3,16,82,16,897.7910909,No,-1.814408033,0.225364413,1,0.202184974,0.094822676,0.140106219,No Change,Had Child
2d502e07,0,53562,1026,53,No,No,No,No,0,Black,Some College,No,Female,29,30,19,1,27,40,1313.045794,Yes,-2.067250356,0.123989862,1,0.138927053,0.090275928,0.112320899,No Change,No Change
2dbe5a32,1,4486,-20527,37,No,No,No,No,0,Hispanic,Advanced Degree,Disabled,Female,10,51,5,7,17,5,931.5658521,Yes,-2.115039492,0.1644662,1,0.142743759,0.080365358,0.107643633,No Change,No Change
2dce69b5,0,19807,-90,57,No,No,No,Yes,1,Multi,Some College,Disabled,Female,12,100,11,3,20,15,672.0086482,Yes,-2.724797744,0.244337971,1,0.095704115,0.039026716,0.061525859,No Change,Had Child
2dd63011,0,-7713,-18963,36,No,No,No,No,0,Black,High School,No,Female,23,27,5,3,21,40,782.881409,Yes,-1.67950914,0.106609433,1,0.186858324,0.131419745,0.157160478,No Change,No Change
2dd95e08,0,-14594,-15769,19,No,No,No,No,0,Multi,Some College,Disabled,Female,3,49,26,30,59,30,627.550665,Yes,-1.980894866,0.220336027,1,0.175225507,0.082205336,0.121223477,No Change,No Change
2ded6eac,0,10373,272,57,No,No,No,No,0,Black,No High School,No,Female,11,117,13,9,53,25,1290.355892,No,-2.226263102,0.132283254,1,0.122712782,0.076878239,0.09741672,No Change,No Change
2df1454d,0,-6155,-14982,22,No,No,Yes,No,0,Black,Some College,No,Male,10,118,18,33,78,35,1386.816557,Yes,-1.290556892,0.200417942,1,0.289515617,0.15664894,0.215758566,No Change,Empty Nester
2e4d7115,1,1657,-13859,44,No,No,No,No,1,Black,Some High School,No,Female,10,59,7,1,6,36,770.2298327,No,-1.538253727,0.1274385,1,0.216111169,0.14331403,0.176789275,No Change,No Change
2e6d5a58,0,3771,-24218,36,No,No,No,No,1,Black,High School,No,Female,11,97,26,8,24,15,832.56492,Yes,-1.724705312,0.098722461,1,0.177816821,0.128062275,0.151266082,No Change,No Change
2e90382e,0,-6059,-9800,53,No,No,No,No,0,White,Advanced Degree,No,Female,2,49,7,2,12,17,1054.924492,Yes,-2.275512292,0.129499572,1,0.116944031,0.073827347,0.09317143,No Change,No Change
2e966230,0,31599,2794,33,No,No,No,No,0,Asian,No High School,No,Male,145,22,104,9,19,0,1655.178887,No,-1.390674373,0.213069835,1,0.274271498,0.140844771,0.199300119,No Change,No Change
2ea8f5b6,0,38879,-3186,54,No,No,No,No,0,White,Some College,No,Male,12,122,1,8,14,16,926.9226421,Yes,-2.000348009,0.139742321,1,0.151041835,0.093278732,0.119166388,No Change,No Change
2f34696b,0,15605,-3796,69,No,No,No,No,0,White,Some High School,Disabled,Female,1,41,5,9,25,42,1170.249918,No,-2.512386457,0.184832992,1,0.10432059,0.053420564,0.074994392,No Change,No Change
2f3738ef,1,-18888,-26802,45,No,No,No,Yes,2,Black,High School,No,Female,49,42,72,63,125,43,1618.680005,Yes,-1.809395751,0.251892585,1,0.211536879,0.090866115,0.140711171,No Change,Had Child
2f7e87a7,0,709,-95,27,No,No,No,No,0,Black,Some College,No,Male,32,63,8,11,35,36,922.1607248,Yes,-1.425377398,0.106773498,1,0.22862327,0.163193881,0.193819961,No Change,No Change
2fc51b44,1,17924,6199,23,No,No,No,No,0,Black,No High School,Disabled,Male,26,27,16,11,29,10,1042.818177,No,-1.261094062,0.174846239,1,0.285284949,0.167452201,0.220785613,No Change,No Change
2fd7bcf2,0,-12479,-27967,25,No,No,No,No,0,Black,High School,No,Male,2,150,8,6,25,15,1187.398557,Yes,-1.384944057,0.136745037,1,0.246582336,0.160708714,0.200216136,No Change,No Change
301147ed,0,16961,9707,21,No,No,No,No,0,Hispanic,College,No,Female,9,59,17,9,20,47,1065.367878,Yes,-1.570373622,0.145938028,1,0.216813199,0.135121793,0.172163135,No Change,No Change
302ad87d,1,59940,289,58,No,No,No,Yes,3,Native American,Some College,No,Female,3,41,8,6,20,18,922.1323975,Yes,-1.932324549,0.43448029,1,0.253365402,0.058200091,0.126493511,No Change,Had Child
3046cf6d,0,29813,-20759,31,No,No,No,No,0,White,College,No,Male,11,56,12,2,15,8,2114.512778,Yes,-1.528924283,0.178817739,1,0.235332532,0.132456996,0.178151131,No Change,No Change
30530637,1,11980,-18636,46,No,No,No,No,0,Black,High School,No,Male,8,55,17,33,66,38,807.6005374,Yes,-1.724922619,0.126483992,1,0.185878861,0.122085108,0.151238185,No Change,No Change
307e3cb0,0,13281,-20844,26,No,No,No,No,0,White,College,No,Female,5,194,19,12,53,13,830.8497656,Yes,-1.974605129,0.168533583,1,0.161883617,0.090715404,0.12189511,No Change,No Change
308add04,0,29614,-6951,29,No,No,No,No,0,Black,Some College,No,Female,23,65,40,4,24,12,763.75063,Yes,-1.633543017,0.111402535,1,0.195416111,0.135650909,0.163345581,No Change,No Change
308cc5ca,0,8591,3876,19,No,No,No,No,0,White,Some College,Disabled,Female,66,207,119,14,52,4,2391.540541,Yes,-2.100211575,0.208843241,1,0.155660301,0.07519179,0.109076259,No Change,No Change
30f91f61,0,4698,-21536,60,No,No,No,No,0,Black,High School,Lost Disabilty Benifits,Male,2,39,14,36,94,74,1482.878205,Yes,-2.345949541,0.310762889,1,0.149712941,0.049498621,0.087388263,No Change,No Change
311931b6,0,-10023,-21109,22,No,No,No,No,0,Black,College,No,Female,1,1,1,1,1,0,821.1278705,Yes,-1.246013011,0.143212278,1,0.275814918,0.178475698,0.223391069,No Change,No Change
3134c985,1,10570,5955,19,No,No,No,No,0,Black,Some College,No,Female,14,88,17,7,26,15,1064.910699,Yes,-1.394430989,0.102125943,1,0.232497165,0.168737996,0.198701317,No Change,No Change
31a73189,0,9998,-2,67,No,No,No,No,0,Black,No High School,No,Male,15,114,14,11,35,51,1191.200458,No,-2.041489904,0.15498629,1,0.149603179,0.087443029,0.114915108,No Change,No Change
31c3db40,0,1861,-8345,71,No,No,No,No,0,Black,College,No,Female,26,14,31,3,48,10,1264.832798,Yes,-2.869068337,0.141930445,1,0.069727377,0.041199693,0.053703979,No Change,No Change
32784708,0,15151,-6583,44,No,No,No,No,1,Black,Some High School,No,Female,63,9,51,11,112,18,2115.224956,No,-2.572583834,0.209395281,1,0.103199531,0.048199877,0.070923857,No Change,No Change
32989a26,0,-3693,-17736,23,No,No,No,Yes,1,Black,High School,No,Female,6,75,21,9,20,34,1156.013428,Yes,-1.157796899,0.171155792,1,0.305268962,0.183432586,0.239067831,No Change,Had Child
32e048a9,0,1976,-6617,35,No,No,No,No,3,Hispanic,Some College,No,Female,3,115,2,1,4,9,949.0635306,Yes,-2.010547053,0.168414769,1,0.157035347,0.087812636,0.118099989,No Change,No Change
3303da6c,0,-21936,-23546,52,No,No,No,No,1,Black,High School,No,Female,2,51,28,17,47,30,680.2838956,Yes,-2.236024462,0.133797369,1,0.121983283,0.075979738,0.096561802,No Change,No Change
3.31E+06,0,14745,5552,30,No,No,No,No,0,Asian,College,Disabled,Female,1,1,1,1,1,18,824.3578564,Yes,-1.91280028,0.204544638,1,0.180658451,0.089994034,0.128666582,No Change,No Change
330e3972,0,10971,6998,20,No,No,No,No,0,Black,High School,No,Male,1,42,4,1,7,15,912.1121411,Yes,-1.213381196,0.117410382,1,0.272246032,0.191003082,0.229103334,No Change,No Change
33231026,0,3537,-8659,33,No,No,No,No,0,Asian,Some High School,No,Male,10,71,13,41,63,38,728.6101556,No,-1.30466286,0.227951066,1,0.297782722,0.147864788,0.213381311,No Change,No Change
3388b2ab,0,1989,844,17,No,No,No,No,0,Black,Some College,Disabled,Male,14,20,29,4,32,23,1212.859376,Yes,-1.610414796,0.157766781,1,0.21396449,0.127901974,0.166531033,No Change,No Change
